Motor Down,Motor Up,Pitch,Roll
-27.35446280789498,33.39044409774362,17.029814487849045,2.4470565802498587
-27.35446280789498,34.7524655132568,17.341052296503324,2.9698672606687087
-27.35446280789498,36.11448692876998,17.64479376570207,3.4780505215372823
-27.35446280789498,37.47650834428313,17.94071746570182,3.971321093799797
-27.35446280789498,38.83852975979631,18.228505886174368,4.449386420679803
-27.35446280789498,40.200551175309485,18.507846054938494,4.911947831096601
-27.35446280789498,41.56257259082266,18.77849944351749,5.35892766904133
-27.35446280789498,42.924594006335845,19.04003503115372,5.789586364009728
-25.98664194654581,42.924594006335845,18.684802224970557,6.403639260316958
-25.98664194654581,41.56257259082266,18.423768658776012,5.972875952954235
-25.98664194654581,40.200551175309485,18.153591869682966,5.525757658225733
-25.98664194654581,38.83852975979631,17.87470274869481,5.063032138787045
-25.98664194654581,37.47650834428313,17.587337353278198,4.584777204242654
-25.98664194654581,36.11448692876998,17.29180706901915,4.091294655998115
-25.98664194654581,34.7524655132568,16.988427882750248,3.582880334544047
-25.98664194654581,33.39044409774362,16.677519761748712,3.0598229330978852
-25.98664194654581,32.02842268223047,16.35940608634772,2.522402930142851
-25.98664194654581,30.66640126671729,16.03446616519123,1.9708354177809981
-25.98664194654581,29.30437985120411,15.702843107572804,1.4053852868693402
-25.98664194654581,27.94235843569093,15.365084894073751,0.8264781972755222
-25.98664194654581,26.580337020177755,15.021438665993491,0.23422978459283197
-25.98664194654581,25.2183156046646,14.672301925033569,-0.3712228100308768
-25.98664194654581,23.856294189151424,14.317878678107185,-0.9894830208420247
-25.98664194654581,22.494272773638244,13.958572401052477,-1.620439000242733
-25.98664194654581,21.132251358125078,13.594719661144751,-2.2639013759799753
-25.98664194654581,19.770229942611913,13.226679088199171,-2.9198962604231355
-25.98664194654581,18.408208527098736,12.854747080127076,-3.5878429867264354
-25.98664194654581,17.046187111585557,12.479281248403016,-4.267807949866297
-25.98664194654581,15.684165696072391,12.100620288820622,-4.959654960600921
-25.98664194654581,14.322144280559225,11.719103373614603,-5.663261257154449
-25.98664194654581,12.960122865046047,11.335103237165505,-6.378755536389447
-25.98664194654581,11.59810144953287,10.94889400810234,-7.105547504699198
-25.98664194654581,10.236080034019704,10.560849190834807,-7.843810851509117
-25.98664194654581,8.874058618506538,10.171310582285985,-8.593475889002775
-25.98664194654581,7.51203720299336,9.780620908124643,-9.354485987549605
-25.98664194654581,6.150015787480182,9.389138738651091,-10.126931453648188
-25.98664194654581,4.787994371967017,8.997192867371682,-10.910601097679873
-25.98664194654581,3.425972956453851,8.605113527148143,-11.705404625836772
-25.98664194654581,2.063951540940673,8.213265750217944,-12.511454676607242
-25.98664194654581,0.7019301254274946,7.8219368331445605,-13.32883999540315
-25.98664194654581,-0.660091290085671,7.431549269074436,-14.157658828193297
-25.98664194654581,-2.0221127055988366,7.042516428010804,-14.997453275572704
-25.98664194654581,-3.3841341211120146,6.655127430361763,-15.848597171202583
-24.618821085196636,-4.746155536625193,5.902186773014665,-16.082133316480462
